start_age,cause,year,number,rate
1,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,1,0
1,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,0,0
1,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,1,0
1,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,0,0
1,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,1,0
1,Hyperplasia of prostate  [N40],2012,0,0
1,Hyperplasia of prostate  [N40],2013,0,0
1,Hyperplasia of prostate  [N40],2014,0,0
1,Hyperplasia of prostate  [N40],2015,0,0
1,Hyperplasia of prostate  [N40],2016,0,0
1,Inflammatory diseases of female pelvic organs  [N70-N76],2012,0,0
1,Inflammatory diseases of female pelvic organs  [N70-N76],2013,0,0
1,Inflammatory diseases of female pelvic organs  [N70-N76],2014,0,0
1,Inflammatory diseases of female pelvic organs  [N70-N76],2015,0,0
1,Inflammatory diseases of female pelvic organs  [N70-N76],2016,0,0
1,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
1,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
1,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
1,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
1,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
1,Certain conditions originating in the perinatal period  [P00-P96],2012,4,0
1,Certain conditions originating in the perinatal period  [P00-P96],2013,3,0
1,Certain conditions originating in the perinatal period  [P00-P96],2014,4,0
1,Certain conditions originating in the perinatal period  [P00-P96],2015,0,0
1,Certain conditions originating in the perinatal period  [P00-P96],2016,2,0
1,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,44,3
1,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,37,2
1,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,44,3
1,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,54,4
1,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,53,3
1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,20,1
1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,28,2
1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,24,2
1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,26,2
1,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,36,2
1,All other diseases (residual) 28,2012,43,3
1,All other diseases (residual) 28,2013,52,3
1,All other diseases (residual) 28,2014,44,3
1,All other diseases (residual) 28,2015,47,3
1,All other diseases (residual) 28,2016,47,3
1,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,63,4
1,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,81,5
1,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,45,3
1,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,69,5
1,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,68,4
1,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,0,0
1,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,0,0
1,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,0,0
1,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,0,0
1,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,0,0
1,"Assault (homicide)  [X85-Y09, Y87.1]",2012,13,1
1,"Assault (homicide)  [X85-Y09, Y87.1]",2013,7,1
1,"Assault (homicide)  [X85-Y09, Y87.1]",2014,7,1
1,"Assault (homicide)  [X85-Y09, Y87.1]",2015,8,1
1,"Assault (homicide)  [X85-Y09, Y87.1]",2016,1,0
1,"Legal intervention  [Y35, Y89.0]",2012,0,0
1,"Legal intervention  [Y35, Y89.0]",2013,0,0
1,"Legal intervention  [Y35, Y89.0]",2014,0,0
1,"Legal intervention  [Y35, Y89.0]",2015,0,0
1,"Legal intervention  [Y35, Y89.0]",2016,0,0
1,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,4,0
1,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,5,0
1,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,2,0
1,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,4,0
1,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,0,0
1,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
1,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
1,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
1,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
1,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
1,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,0,0
1,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,0,0
1,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,0,0
1,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,0,0
1,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,0,0
5,"Total, all causes of death  [A00-Y89]",2012,145,8
5,"Total, all causes of death  [A00-Y89]",2013,164,9
5,"Total, all causes of death  [A00-Y89]",2014,149,8
5,"Total, all causes of death  [A00-Y89]",2015,167,9
5,"Total, all causes of death  [A00-Y89]",2016,163,8
5,Salmonella infections  [A01-A02],2012,0,0
5,Salmonella infections  [A01-A02],2013,0,0
5,Salmonella infections  [A01-A02],2014,0,0
5,Salmonella infections  [A01-A02],2015,0,0
5,Salmonella infections  [A01-A02],2016,0,0
5,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
5,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
5,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
5,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
5,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
5,"Certain other intestinal infections  [A04, A07-A09]",2012,0,0
5,"Certain other intestinal infections  [A04, A07-A09]",2013,0,0
5,"Certain other intestinal infections  [A04, A07-A09]",2014,2,0
5,"Certain other intestinal infections  [A04, A07-A09]",2015,0,0
5,"Certain other intestinal infections  [A04, A07-A09]",2016,1,0
5,Tuberculosis  [A16-A19],2012,0,0
5,Tuberculosis  [A16-A19],2013,0,0
5,Tuberculosis  [A16-A19],2014,0,0
5,Tuberculosis  [A16-A19],2015,0,0
5,Tuberculosis  [A16-A19],2016,0,0
5,Whooping cough  [A37],2012,0,0
5,Whooping cough  [A37],2013,0,0
5,Whooping cough  [A37],2014,0,0
5,Whooping cough  [A37],2015,0,0
5,Whooping cough  [A37],2016,0,0
5,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
5,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
5,"Scarlet fever and erysipelas  [A38, A46]",2014,0,0
5,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
5,"Scarlet fever and erysipelas  [A38, A46]",2016,0,0
5,Meningococcal infection  [A39],2012,0,0
5,Meningococcal infection  [A39],2013,1,0
5,Meningococcal infection  [A39],2014,0,0
5,Meningococcal infection  [A39],2015,0,0
5,Meningococcal infection  [A39],2016,0,0
5,Sepsis  [A40-A41],2012,1,0
5,Sepsis  [A40-A41],2013,2,0
5,Sepsis  [A40-A41],2014,3,0
5,Sepsis  [A40-A41],2015,3,0
5,Sepsis  [A40-A41],2016,1,0
5,Syphilis  [A50-A53],2012,0,0
5,Syphilis  [A50-A53],2013,0,0
5,Syphilis  [A50-A53],2014,0,0
5,Syphilis  [A50-A53],2015,0,0
5,Syphilis  [A50-A53],2016,0,0
5,Acute poliomyelitis  [A80],2012,0,0
5,Acute poliomyelitis  [A80],2013,0,0
5,Acute poliomyelitis  [A80],2014,0,0
5,Acute poliomyelitis  [A80],2015,0,0
5,Acute poliomyelitis  [A80],2016,0,0
5,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
5,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
5,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
5,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
5,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2016,0,0
5,Measles  [B05],2012,0,0
5,Measles  [B05],2013,0,0
5,Measles  [B05],2014,0,0
5,Measles  [B05],2015,0,0
5,Measles  [B05],2016,0,0
5,Viral hepatitis  [B15-B19],2012,0,0
5,Viral hepatitis  [B15-B19],2013,0,0
5,Viral hepatitis  [B15-B19],2014,0,0
5,Viral hepatitis  [B15-B19],2015,0,0
5,Viral hepatitis  [B15-B19],2016,0,0
5,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,0,0
5,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,0,0
5,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,0,0
5,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,0,0
5,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,0,0
5,Malaria  [B50-B54],2012,0,0
5,Malaria  [B50-B54],2013,0,0
5,Malaria  [B50-B54],2014,0,0
5,Malaria  [B50-B54],2015,0,0
5,Malaria  [B50-B54],2016,0,0
5,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,4,0
5,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,1,0
5,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,0,0
5,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,0,0
5,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,0,0
5,Malignant neoplasms  [C00-C97],2012,32,2
5,Malignant neoplasms  [C00-C97],2013,38,2
5,Malignant neoplasms  [C00-C97],2014,42,2
5,Malignant neoplasms  [C00-C97],2015,54,3
5,Malignant neoplasms  [C00-C97],2016,47,2
5,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,2,0
5,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,3,0
5,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,3,0
5,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,0,0
5,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,1,0
5,Anaemias  [D50-D64],2012,0,0
5,Anaemias  [D50-D64],2013,0,0
5,Anaemias  [D50-D64],2014,0,0
5,Anaemias  [D50-D64],2015,2,0
5,Anaemias  [D50-D64],2016,1,0
5,Diabetes mellitus  [E10-E14],2012,0,0
5,Diabetes mellitus  [E10-E14],2013,0,0
5,Diabetes mellitus  [E10-E14],2014,1,0
5,Diabetes mellitus  [E10-E14],2015,0,0
5,Diabetes mellitus  [E10-E14],2016,0,0
5,Nutritional deficiencies  [E40-E64],2012,0,0
5,Nutritional deficiencies  [E40-E64],2013,0,0
5,Nutritional deficiencies  [E40-E64],2014,0,0
5,Nutritional deficiencies  [E40-E64],2015,0,0
5,Nutritional deficiencies  [E40-E64],2016,0,0
5,"Meningitis  [G00, G03]",2012,0,0
5,"Meningitis  [G00, G03]",2013,3,0
5,"Meningitis  [G00, G03]",2014,1,0
5,"Meningitis  [G00, G03]",2015,1,0
5,"Meningitis  [G00, G03]",2016,1,0
5,Parkinson's disease  [G20-G21],2012,0,0
5,Parkinson's disease  [G20-G21],2013,0,0
5,Parkinson's disease  [G20-G21],2014,0,0
5,Parkinson's disease  [G20-G21],2015,0,0
5,Parkinson's disease  [G20-G21],2016,0,0
5,Alzheimer's disease  [G30],2012,0,0
5,Alzheimer's disease  [G30],2013,0,0
5,Alzheimer's disease  [G30],2014,0,0
5,Alzheimer's disease  [G30],2015,0,0
5,Alzheimer's disease  [G30],2016,0,0
5,Major cardiovascular diseases  [I00-I78],2012,4,0
5,Major cardiovascular diseases  [I00-I78],2013,7,0
5,Major cardiovascular diseases  [I00-I78],2014,4,0
5,Major cardiovascular diseases  [I00-I78],2015,7,0
5,Major cardiovascular diseases  [I00-I78],2016,9,1
5,Other disorders of circulatory system  [I80-I99],2012,0,0
5,Other disorders of circulatory system  [I80-I99],2013,0,0
5,Other disorders of circulatory system  [I80-I99],2014,1,0
5,Other disorders of circulatory system  [I80-I99],2015,0,0
5,Other disorders of circulatory system  [I80-I99],2016,0,0
5,Influenza and pneumonia  [J09-J18],2012,2,0
5,Influenza and pneumonia  [J09-J18],2013,5,0
5,Influenza and pneumonia  [J09-J18],2014,4,0
5,Influenza and pneumonia  [J09-J18],2015,6,0
5,Influenza and pneumonia  [J09-J18],2016,5,0
5,Other acute lower respiratory infections  [J20-J22],2012,0,0
5,Other acute lower respiratory infections  [J20-J22],2013,1,0
5,Other acute lower respiratory infections  [J20-J22],2014,1,0
5,Other acute lower respiratory infections  [J20-J22],2015,0,0
5,Other acute lower respiratory infections  [J20-J22],2016,0,0
5,Chronic lower respiratory diseases  [J40-J47],2012,1,0
5,Chronic lower respiratory diseases  [J40-J47],2013,4,0
5,Chronic lower respiratory diseases  [J40-J47],2014,0,0
5,Chronic lower respiratory diseases  [J40-J47],2015,3,0
5,Chronic lower respiratory diseases  [J40-J47],2016,1,0
5,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,0,0
5,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,0,0
5,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,0,0
5,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,0,0
5,"Pneumoconioses and chemical effects  [J60-J66, J68]",2016,0,0
5,Pneumonitis due to solids and liquids  [J69],2012,1,0
5,Pneumonitis due to solids and liquids  [J69],2013,0,0
5,Pneumonitis due to solids and liquids  [J69],2014,0,0
5,Pneumonitis due to solids and liquids  [J69],2015,0,0
5,Pneumonitis due to solids and liquids  [J69],2016,0,0
5,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,3,0
5,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2013,2,0
5,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2014,1,0
5,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2015,1,0
5,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2016,1,0
5,Peptic ulcer  [K25-K28],2012,0,0
5,Peptic ulcer  [K25-K28],2013,0,0
5,Peptic ulcer  [K25-K28],2014,0,0
5,Peptic ulcer  [K25-K28],2015,0,0
5,Peptic ulcer  [K25-K28],2016,0,0
5,Diseases of appendix  [K35-K38],2012,0,0
5,Diseases of appendix  [K35-K38],2013,0,0
5,Diseases of appendix  [K35-K38],2014,0,0
5,Diseases of appendix  [K35-K38],2015,0,0
5,Diseases of appendix  [K35-K38],2016,1,0
5,Hernia  [K40-K46],2012,0,0
5,Hernia  [K40-K46],2013,0,0
5,Hernia  [K40-K46],2014,0,0
5,Hernia  [K40-K46],2015,1,0
5,Hernia  [K40-K46],2016,0,0
5,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,0,0
5,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,0,0
5,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,0,0
5,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,0,0
5,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,0,0
5,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,0,0
5,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,0,0
5,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,0,0
5,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,0,0
5,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,0,0
5,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,0,0
5,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,0,0
5,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,0,0
5,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,1,0
5,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,0,0
5,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,0,0
5,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,0,0
5,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,0,0
5,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,0,0
5,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,0,0
5,Hyperplasia of prostate  [N40],2012,0,0
5,Hyperplasia of prostate  [N40],2013,0,0
5,Hyperplasia of prostate  [N40],2014,0,0
5,Hyperplasia of prostate  [N40],2015,0,0
5,Hyperplasia of prostate  [N40],2016,0,0
5,Inflammatory diseases of female pelvic organs  [N70-N76],2012,0,0
5,Inflammatory diseases of female pelvic organs  [N70-N76],2013,0,0
5,Inflammatory diseases of female pelvic organs  [N70-N76],2014,0,0
5,Inflammatory diseases of female pelvic organs  [N70-N76],2015,0,0
5,Inflammatory diseases of female pelvic organs  [N70-N76],2016,0,0
5,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
5,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
5,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
5,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
5,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
5,Certain conditions originating in the perinatal period  [P00-P96],2012,0,0
5,Certain conditions originating in the perinatal period  [P00-P96],2013,4,0
5,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
5,Certain conditions originating in the perinatal period  [P00-P96],2015,2,0
5,Certain conditions originating in the perinatal period  [P00-P96],2016,0,0
5,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,8,0
5,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,12,1
5,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,13,1
5,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,16,1
5,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,14,1
5,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,3,0
5,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,3,0
5,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,9,1
5,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,6,0
5,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,8,0
5,All other diseases (residual) 28,2012,36,2
5,All other diseases (residual) 28,2013,30,2
5,All other diseases (residual) 28,2014,21,1
5,All other diseases (residual) 28,2015,25,1
5,All other diseases (residual) 28,2016,29,2
5,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,44,2
5,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,41,2
5,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,33,2
5,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,35,2
5,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,34,2
5,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,0,0
5,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,0,0
5,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,0,0
5,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,0,0
5,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,1,0
5,"Assault (homicide)  [X85-Y09, Y87.1]",2012,4,0
5,"Assault (homicide)  [X85-Y09, Y87.1]",2013,6,0
5,"Assault (homicide)  [X85-Y09, Y87.1]",2014,7,0
5,"Assault (homicide)  [X85-Y09, Y87.1]",2015,3,0
5,"Assault (homicide)  [X85-Y09, Y87.1]",2016,4,0
5,"Legal intervention  [Y35, Y89.0]",2012,0,0
5,"Legal intervention  [Y35, Y89.0]",2013,0,0
5,"Legal intervention  [Y35, Y89.0]",2014,0,0
5,"Legal intervention  [Y35, Y89.0]",2015,0,0
5,"Legal intervention  [Y35, Y89.0]",2016,0,0
5,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,0,0
5,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,0,0
5,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,1,0
5,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,1,0
5,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,3,0
5,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
